@RELATION input4

@ATTRIBUTE Step1-0	NUMERIC
@ATTRIBUTE Step2-0 NUMERIC
@ATTRIBUTE Step3-0 NUMERIC
@ATTRIBUTE Step4-0 NUMERIC
@ATTRIBUTE Step5-0 NUMERIC
@ATTRIBUTE Step1-45 NUMERIC
@ATTRIBUTE Step2-45 NUMERIC
@ATTRIBUTE Step3-45 NUMERIC
@ATTRIBUTE Step4-45 NUMERIC
@ATTRIBUTE Step5-45 NUMERIC
@ATTRIBUTE Step1-90 NUMERIC
@ATTRIBUTE Step2-90 NUMERIC
@ATTRIBUTE Step3-90 NUMERIC
@ATTRIBUTE Step4-90 NUMERIC
@ATTRIBUTE Step5-90 NUMERIC
@ATTRIBUTE Step1-135 NUMERIC
@ATTRIBUTE Step2-135 NUMERIC
@ATTRIBUTE Step3-135 NUMERIC
@ATTRIBUTE Step4-135 NUMERIC
@ATTRIBUTE Step5-135 NUMERIC
@ATTRIBUTE Var1-0	NUMERIC
@ATTRIBUTE Var2-0	NUMERIC
@ATTRIBUTE Var3-0 NUMERIC	
@ATTRIBUTE Var4-0	NUMERIC
@ATTRIBUTE Var5-0	NUMERIC
@ATTRIBUTE Var1-45	NUMERIC
@ATTRIBUTE Var2-45	NUMERIC
@ATTRIBUTE Var3-45	NUMERIC
@ATTRIBUTE Var4-45	NUMERIC
@ATTRIBUTE Var5-45	NUMERIC
@ATTRIBUTE Var1-90	NUMERIC
@ATTRIBUTE Var2-90	NUMERIC
@ATTRIBUTE Var3-90	NUMERIC
@ATTRIBUTE Var4-90	NUMERIC
@ATTRIBUTE Var5-90	NUMERIC
@ATTRIBUTE Var1-135 NUMERIC
@ATTRIBUTE Var2-135 NUMERIC
@ATTRIBUTE Var3-135 NUMERIC
@ATTRIBUTE Var4-135 NUMERIC
@ATTRIBUTE Var5-135 NUMERIC
@ATTRIBUTE Ent1-0	NUMERIC
@ATTRIBUTE Ent2-0	NUMERIC
@ATTRIBUTE Ent3-0	NUMERIC
@ATTRIBUTE Ent4-0	NUMERIC
@ATTRIBUTE Ent5-0 NUMERIC	
@ATTRIBUTE Ent1-45	NUMERIC
@ATTRIBUTE Ent2-45	NUMERIC
@ATTRIBUTE Ent3-45	NUMERIC
@ATTRIBUTE Ent4-45	NUMERIC
@ATTRIBUTE Ent5-45	NUMERIC
@ATTRIBUTE Ent1-90	NUMERIC
@ATTRIBUTE Ent2-90	NUMERIC
@ATTRIBUTE Ent3-90	NUMERIC
@ATTRIBUTE Ent4-90	NUMERIC
@ATTRIBUTE Ent5-90	NUMERIC
@ATTRIBUTE Ent1-135 NUMERIC
@ATTRIBUTE Ent2-135 NUMERIC
@ATTRIBUTE Ent3-135 NUMERIC
@ATTRIBUTE Ent4-135 NUMERIC
@ATTRIBUTE Ent5-135 NUMERIC
@ATTRIBUTE Enrgy1-0 NUMERIC
@ATTRIBUTE Enrgy2-0 NUMERIC
@ATTRIBUTE Enrgy3-0 NUMERIC
@ATTRIBUTE Enrgy4-0 NUMERIC
@ATTRIBUTE Enrgy5-0 NUMERIC
@ATTRIBUTE Enrgy1-45 NUMERIC
@ATTRIBUTE Enrgy2-45 NUMERIC
@ATTRIBUTE Enrgy3-45 NUMERIC
@ATTRIBUTE Enrgy4-45 NUMERIC	
@ATTRIBUTE Enrgy5-45 NUMERIC	
@ATTRIBUTE Enrgy1-90 NUMERIC
@ATTRIBUTE Enrgy2-90 NUMERIC
@ATTRIBUTE Enrgy3-9 NUMERIC
@ATTRIBUTE Enrgy4-90 NUMERIC	
@ATTRIBUTE Enrgy5-90 NUMERIC
@ATTRIBUTE Enrgy1-135 NUMERIC
@ATTRIBUTE Enrgy2-135 NUMERIC	
@ATTRIBUTE Enrgy3-135 NUMERIC
@ATTRIBUTE Enrgy4-135 NUMERIC
@ATTRIBUTE Enrgy5-135 NUMERIC
@ATTRIBUTE Hom1-0	NUMERIC
@ATTRIBUTE Hom2-0	NUMERIC
@ATTRIBUTE Hom3-0	NUMERIC
@ATTRIBUTE Hom4-0	NUMERIC
@ATTRIBUTE Hom5-0	NUMERIC
@ATTRIBUTE Hom1-45	NUMERIC
@ATTRIBUTE Hom2-45	NUMERIC
@ATTRIBUTE Hom3-45	NUMERIC
@ATTRIBUTE Hom4-45	NUMERIC
@ATTRIBUTE Hom5-45	NUMERIC
@ATTRIBUTE Hom1-90	NUMERIC
@ATTRIBUTE Hom2-90	NUMERIC
@ATTRIBUTE Hom3-90	NUMERIC
@ATTRIBUTE Hom4-90 NUMERIC
@ATTRIBUTE Hom5-90	NUMERIC
@ATTRIBUTE Hom1-135 NUMERIC
@ATTRIBUTE Hom2-135 NUMERIC
@ATTRIBUTE Hom3-135 NUMERIC	
@ATTRIBUTE Hom4-135 NUMERIC
@ATTRIBUTE Hom5-135 NUMERIC	
@ATTRIBUTE Mom1-0	NUMERIC
@ATTRIBUTE Mom2-0	NUMERIC
@ATTRIBUTE Mom3-0	NUMERIC
@ATTRIBUTE Mom4-0	NUMERIC
@ATTRIBUTE Mom5-0	NUMERIC
@ATTRIBUTE Mom1-45	NUMERIC
@ATTRIBUTE Mom2-45	NUMERIC
@ATTRIBUTE Mom3-45	NUMERIC
@ATTRIBUTE Mom4-45	NUMERIC
@ATTRIBUTE Mom5-45	NUMERIC
@ATTRIBUTE Mom1-90	NUMERIC
@ATTRIBUTE Mom2-90 NUMERIC
@ATTRIBUTE Mom3-90	NUMERIC
@ATTRIBUTE Mom4-90	NUMERIC
@ATTRIBUTE Mom5-90	NUMERIC
@ATTRIBUTE Mom1-135 NUMERIC
@ATTRIBUTE Mom2-135 NUMERIC	
@ATTRIBUTE Mom3-135 NUMERIC
@ATTRIBUTE Mom4-135 NUMERIC
@ATTRIBUTE Mom5-135 NUMERIC
@ATTRIBUTE Inv1-0	NUMERIC
@ATTRIBUTE Inv2-0	NUMERIC
@ATTRIBUTE Inv3-0	NUMERIC
@ATTRIBUTE Inv4-0	NUMERIC
@ATTRIBUTE Inv5-0	NUMERIC
@ATTRIBUTE Inv1-45	NUMERIC
@ATTRIBUTE Inv2-45	NUMERIC
@ATTRIBUTE Inv3-45	NUMERIC
@ATTRIBUTE Inv4-45	NUMERIC
@ATTRIBUTE Inv5-45	NUMERIC
@ATTRIBUTE Inv1-90	NUMERIC
@ATTRIBUTE Inv2-90	NUMERIC
@ATTRIBUTE Inv3-90	NUMERIC
@ATTRIBUTE Inv4-90	NUMERIC
@ATTRIBUTE Inv5-90	NUMERIC
@ATTRIBUTE Inv1-135	NUMERIC
@ATTRIBUTE Inv2-135 NUMERIC
@ATTRIBUTE Inv3-135 NUMERIC
@ATTRIBUTE Inv4-135 NUMERIC
@ATTRIBUTE Inv5-135 NUMERIC
@ATTRIBUTE Class {3,4,5,1}

@DATA
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.12,	0.16,	0.18,	0.21,	0.08,	0.13,	0.17,	0.19,	0.21,	0.06,	0.10,	0.14,	0.17,	0.19,	0.09,	0.15,	0.20,	0.23,	0.26,	0.50,	0.51,	0.55,	0.59,	0.63,	0.50,	0.52,	0.58,	0.60,	0.60,	0.50,	0.51,	0.55,	0.58,	0.61,	0.50,	0.54,	0.60,	0.62,	0.64,	0.14,	0.13,	0.12,	0.11,	0.11,	0.14,	0.13,	0.12,	0.11,	0.11,	0.15,	0.13,	0.12,	0.12,	0.11,	0.14,	0.12,	0.11,	0.10,	0.10,	0.97,	0.94,	0.92,	0.91,	0.90,	0.96,	0.93,	0.92,	0.91,	0.90,	0.97,	0.95,	0.93,	0.92,	0.91,	0.96,	0.92,	0.90,	0.89,	0.87,	2514.00,	5030.00,	7566.00,	10169.00,	12822.00,	1630.00,	3238.00,	4810.00,	6371.00,	8052.00,	-881.00,	-1792.00,	-2747.00,	-3814.00,	-4968.00,	-3389.00,	-6900.00,	-10547.00,	-14241.00,	-18360.00,	16718.00,	30842.25,	40573.50,	47680.75,	53344.25,	16718.00,	30842.25,	40573.50,	47680.75,	53344.25,	16718.00,	30842.25,	40573.50,	47680.75,	53344.25,	16718.00,	30842.25,	40573.50,	47680.75,	53344.25,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.11,	0.15,	0.17,	0.20,	0.08,	0.13,	0.16,	0.19,	0.21,	0.05,	0.09,	0.12,	0.15,	0.17,	0.08,	0.14,	0.17,	0.20,	0.22,	0.34,	0.34,	0.34,	0.37,	0.40,	0.34,	0.34,	0.35,	0.37,	0.41,	0.34,	0.34,	0.35,	0.40,	0.40,	0.34,	0.35,	0.38,	0.42,	0.44,	0.22,	0.20,	0.18,	0.17,	0.16,	0.21,	0.19,	0.18,	0.17,	0.16,	0.22,	0.20,	0.19,	0.18,	0.17,	0.21,	0.19,	0.17,	0.16,	0.15,	0.97,	0.94,	0.93,	0.91,	0.90,	0.96,	0.94,	0.92,	0.91,	0.89,	0.98,	0.95,	0.94,	0.93,	0.92,	0.96,	0.93,	0.91,	0.90,	0.89,	-659.00,	-1319.00,	-1983.00,	-2640.00,	-3309.00,	-40.00,	-87.00,	-144.00,	-231.00,	-322.00,	621.00,	1240.00,	1875.00,	2471.00,	3031.00,	1280.00,	2553.00,	3786.00,	5027.00,	6370.00,	15471.00,	28725.00,	37869.00,	44834.75,	50705.75,	15471.00,	28725.00,	37869.00,	44834.75,	50705.75,	15471.00,	28725.00,	37869.00,	44834.75,	50705.75,	15471.00,	28725.00,	37869.00,	44834.75,	50705.75,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.16,	0.28,	0.34,	0.37,	0.40,	0.21,	0.31,	0.35,	0.40,	0.44,	0.15,	0.25,	0.30,	0.31,	0.33,	0.21,	0.30,	0.34,	0.37,	0.41,	0.60,	0.69,	0.74,	0.73,	0.73,	0.63,	0.70,	0.71,	0.73,	0.77,	0.57,	0.70,	0.73,	0.73,	0.72,	0.64,	0.71,	0.72,	0.72,	0.74,	0.15,	0.12,	0.11,	0.10,	0.10,	0.14,	0.12,	0.11,	0.10,	0.10,	0.16,	0.13,	0.12,	0.11,	0.11,	0.14,	0.12,	0.11,	0.11,	0.10,	0.92,	0.86,	0.83,	0.82,	0.81,	0.90,	0.85,	0.83,	0.81,	0.80,	0.93,	0.87,	0.85,	0.85,	0.84,	0.90,	0.85,	0.84,	0.82,	0.81,	833.00,	1711.00,	2795.00,	3578.00,	4320.00,	1384.00,	3197.00,	5770.00,	8047.00,	10264.00,	525.00,	962.00,	1608.00,	2258.00,	2810.00,	-343.00,	-717.00,	-539.00,	-450.00,	-14.00,	41571.75,	71458.36,	85393.97,	90629.72,	94926.97,	41571.75,	71458.36,	85393.97,	90629.72,	94926.97,	41571.75,	71458.36,	85393.97,	90629.72,	94926.97,	41571.75,	71458.36,	85393.97,	90629.72,	94926.97,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.05,	0.10,	0.13,	0.15,	0.16,	0.07,	0.12,	0.15,	0.18,	0.20,	0.05,	0.08,	0.11,	0.13,	0.15,	0.07,	0.11,	0.14,	0.16,	0.17,	0.53,	0.54,	0.57,	0.59,	0.59,	0.53,	0.57,	0.57,	0.63,	0.61,	0.53,	0.53,	0.54,	0.55,	0.55,	0.53,	0.53,	0.54,	0.57,	0.58,	0.18,	0.16,	0.16,	0.15,	0.15,	0.17,	0.16,	0.15,	0.14,	0.14,	0.18,	0.17,	0.16,	0.15,	0.15,	0.17,	0.16,	0.15,	0.14,	0.14,	0.97,	0.95,	0.94,	0.93,	0.92,	0.96,	0.94,	0.92,	0.91,	0.90,	0.98,	0.96,	0.94,	0.93,	0.93,	0.97,	0.94,	0.93,	0.92,	0.91,	-2161.00,	-4324.00,	-6553.00,	-8809.00,	-11097.00,	-3190.00,	-6432.00,	-9822.00,	-13381.00,	-17262.00,	-1035.00,	-2060.00,	-3089.00,	-4128.00,	-5169.00,	1126.00,	2258.00,	3422.00,	4603.00,	5808.00,	13351.00,	24814.25,	32702.50,	38291.00,	42541.75,	13351.00,	24814.25,	32702.50,	38291.00,	42541.75,	13351.00,	24814.25,	32702.50,	38291.00,	42541.75,	13351.00,	24814.25,	32702.50,	38291.00,	42541.75,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.08,	0.14,	0.19,	0.22,	0.25,	0.09,	0.15,	0.18,	0.21,	0.24,	0.05,	0.10,	0.13,	0.15,	0.17,	0.10,	0.17,	0.22,	0.25,	0.29,	0.50,	0.51,	0.55,	0.59,	0.61,	0.50,	0.50,	0.53,	0.59,	0.60,	0.50,	0.50,	0.50,	0.50,	0.52,	0.50,	0.51,	0.59,	0.61,	0.62,	0.16,	0.14,	0.13,	0.12,	0.12,	0.16,	0.14,	0.13,	0.13,	0.12,	0.17,	0.16,	0.15,	0.14,	0.14,	0.16,	0.14,	0.13,	0.12,	0.11,	0.96,	0.93,	0.91,	0.89,	0.88,	0.96,	0.93,	0.91,	0.89,	0.88,	0.97,	0.95,	0.94,	0.92,	0.91,	0.95,	0.92,	0.89,	0.88,	0.86,	1183.00,	2366.00,	3519.00,	4629.00,	5907.00,	356.00,	713.00,	1075.00,	1296.00,	1354.00,	-825.00,	-1651.00,	-2474.00,	-3331.00,	-4341.00,	-2005.00,	-4035.00,	-6263.00,	-8822.00,	-11924.00,	20209.00,	37118.25,	48762.50,	57134.50,	63707.75,	20209.00,	37118.25,	48762.50,	57134.50,	63707.75,	20209.00,	37118.25,	48762.50,	57134.50,	63707.75,	20209.00,	37118.25,	48762.50,	57134.50,	63707.75,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.10,	0.18,	0.23,	0.27,	0.30,	0.13,	0.22,	0.28,	0.32,	0.36,	0.08,	0.15,	0.19,	0.22,	0.24,	0.12,	0.19,	0.23,	0.26,	0.29,	0.53,	0.63,	0.68,	0.70,	0.71,	0.54,	0.70,	0.71,	0.72,	0.72,	0.53,	0.60,	0.67,	0.70,	0.70,	0.54,	0.65,	0.68,	0.72,	0.71,	0.14,	0.12,	0.11,	0.10,	0.10,	0.14,	0.11,	0.10,	0.10,	0.09,	0.15,	0.13,	0.12,	0.12,	0.11,	0.14,	0.12,	0.11,	0.11,	0.10,	0.95,	0.91,	0.89,	0.87,	0.85,	0.93,	0.89,	0.86,	0.84,	0.83,	0.96,	0.93,	0.91,	0.89,	0.88,	0.94,	0.91,	0.89,	0.87,	0.86,	-305.00,	-614.00,	-874.00,	-1139.00,	-1314.00,	-1788.00,	-3352.00,	-4863.00,	-6294.00,	-7883.00,	-1480.00,	-2864.00,	-3959.00,	-5138.00,	-6433.00,	-1178.00,	-2238.00,	-3100.00,	-3932.00,	-5097.00,	25617.00,	45902.25,	59122.25,	68018.69,	75311.97,	25617.00,	45902.25,	59122.25,	68018.69,	75311.97,	25617.00,	45902.25,	59122.25,	68018.69,	75311.97,	25617.00,	45902.25,	59122.25,	68018.69,	75311.97,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.05,	0.10,	0.14,	0.17,	0.20,	0.07,	0.13,	0.17,	0.21,	0.25,	0.05,	0.09,	0.13,	0.16,	0.18,	0.07,	0.13,	0.18,	0.21,	0.25,	0.53,	0.63,	0.68,	0.72,	0.74,	0.59,	0.67,	0.71,	0.74,	0.76,	0.53,	0.59,	0.63,	0.65,	0.68,	0.55,	0.63,	0.68,	0.70,	0.74,	0.23,	0.22,	0.20,	0.20,	0.19,	0.23,	0.21,	0.20,	0.19,	0.18,	0.24,	0.22,	0.21,	0.20,	0.20,	0.23,	0.21,	0.20,	0.19,	0.18,	0.97,	0.95,	0.93,	0.92,	0.90,	0.96,	0.94,	0.92,	0.90,	0.89,	0.98,	0.95,	0.94,	0.92,	0.91,	0.96,	0.93,	0.91,	0.90,	0.88,	278.00,	511.00,	274.00,	-283.00,	-1104.00,	-3545.00,	-7460.00,	-12238.00,	-18286.00,	-25949.00,	-3849.00,	-7715.00,	-11744.00,	-16079.00,	-20947.00,	-4119.00,	-8140.00,	-12426.00,	-17312.00,	-23399.00,	14234.00,	26841.25,	35919.39,	42884.43,	48557.74,	14234.00,	26841.25,	35919.39,	42884.43,	48557.74,	14234.00,	26841.25,	35919.39,	42884.43,	48557.74,	14234.00,	26841.25,	35919.39,	42884.43,	48557.74,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.15,	0.26,	0.34,	0.39,	0.44,	0.17,	0.26,	0.30,	0.35,	0.39,	0.13,	0.23,	0.29,	0.33,	0.36,	0.20,	0.33,	0.41,	0.48,	0.54,	0.51,	0.65,	0.67,	0.70,	0.72,	0.52,	0.63,	0.66,	0.68,	0.69,	0.50,	0.63,	0.63,	0.67,	0.70,	0.59,	0.67,	0.72,	0.74,	0.76,	0.15,	0.12,	0.11,	0.10,	0.09,	0.14,	0.12,	0.11,	0.11,	0.10,	0.16,	0.13,	0.12,	0.11,	0.10,	0.13,	0.11,	0.10,	0.09,	0.08,	0.93,	0.87,	0.84,	0.82,	0.80,	0.92,	0.87,	0.85,	0.83,	0.82,	0.94,	0.89,	0.86,	0.84,	0.83,	0.90,	0.84,	0.81,	0.79,	0.77,	-1017.00,	-2353.00,	-4111.00,	-5912.00,	-8390.00,	-2419.00,	-5196.00,	-8285.00,	-12033.00,	-16565.00,	-1424.00,	-2751.00,	-4083.00,	-5356.00,	-6889.00,	-349.00,	-46.00,	415.00,	787.00,	1434.00,	38563.25,	67874.00,	84556.11,	93731.86,	100447.75,	38563.25,	67874.00,	84556.11,	93731.86,	100447.75,	38563.25,	67874.00,	84556.11,	93731.86,	100447.75,	38563.25,	67874.00,	84556.11,	93731.86,	100447.75,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.08,	0.15,	0.19,	0.23,	0.26,	0.10,	0.17,	0.21,	0.24,	0.27,	0.08,	0.15,	0.20,	0.24,	0.27,	0.12,	0.20,	0.27,	0.33,	0.39,	0.66,	0.79,	0.83,	0.86,	0.87,	0.71,	0.85,	0.85,	0.86,	0.86,	0.70,	0.80,	0.85,	0.86,	0.87,	0.70,	0.83,	0.87,	0.89,	0.89,	0.10,	0.09,	0.09,	0.08,	0.08,	0.10,	0.09,	0.09,	0.08,	0.08,	0.10,	0.09,	0.09,	0.08,	0.08,	0.10,	0.09,	0.08,	0.08,	0.07,	0.96,	0.93,	0.91,	0.89,	0.88,	0.95,	0.92,	0.90,	0.88,	0.87,	0.96,	0.93,	0.90,	0.89,	0.87,	0.94,	0.90,	0.88,	0.86,	0.84,	3473.00,	7060.00,	11472.00,	16923.00,	23632.00,	-1073.00,	-2260.00,	-3108.00,	-3927.00,	-4515.00,	-4584.00,	-9238.00,	-14388.00,	-20827.00,	-28497.00,	-8064.00,	-17580.00,	-31756.00,	-51091.00,	-75759.00,	21069.25,	37775.50,	48532.58,	55806.31,	61656.70,	21069.25,	37775.50,	48532.58,	55806.31,	61656.70,	21069.25,	37775.50,	48532.58,	55806.31,	61656.70,	21069.25,	37775.50,	48532.58,	55806.31,	61656.70,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.10,	0.17,	0.23,	0.26,	0.30,	0.12,	0.19,	0.23,	0.27,	0.31,	0.08,	0.14,	0.18,	0.21,	0.24,	0.13,	0.21,	0.26,	0.31,	0.35,	0.57,	0.63,	0.71,	0.71,	0.71,	0.58,	0.70,	0.72,	0.75,	0.76,	0.57,	0.64,	0.70,	0.73,	0.75,	0.62,	0.72,	0.76,	0.77,	0.81,	0.21,	0.19,	0.17,	0.16,	0.15,	0.21,	0.18,	0.17,	0.16,	0.15,	0.22,	0.20,	0.18,	0.18,	0.17,	0.20,	0.17,	0.16,	0.15,	0.14,	0.95,	0.91,	0.89,	0.87,	0.86,	0.94,	0.91,	0.88,	0.87,	0.85,	0.96,	0.93,	0.91,	0.90,	0.89,	0.94,	0.90,	0.87,	0.85,	0.84,	-1680.00,	-3404.00,	-5452.00,	-7726.00,	-10377.00,	-2207.00,	-4049.00,	-5577.00,	-7592.00,	-10142.00,	-526.00,	-587.00,	39.00,	800.00,	1402.00,	1198.00,	3173.00,	6325.00,	10202.00,	14534.00,	25394.00,	45429.25,	58283.25,	66787.25,	73238.75,	25394.00,	45429.25,	58283.25,	66787.25,	73238.75,	25394.00,	45429.25,	58283.25,	66787.25,	73238.75,	25394.00,	45429.25,	58283.25,	66787.25,	73238.75,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.12,	0.23,	0.30,	0.37,	0.42,	0.16,	0.28,	0.36,	0.43,	0.50,	0.09,	0.17,	0.23,	0.27,	0.31,	0.14,	0.24,	0.31,	0.37,	0.43,	0.50,	0.62,	0.66,	0.67,	0.70,	0.51,	0.63,	0.69,	0.70,	0.70,	0.51,	0.52,	0.63,	0.65,	0.68,	0.53,	0.64,	0.64,	0.69,	0.70,	0.14,	0.11,	0.10,	0.09,	0.08,	0.13,	0.10,	0.09,	0.08,	0.08,	0.15,	0.13,	0.11,	0.11,	0.10,	0.14,	0.11,	0.10,	0.09,	0.08,	0.94,	0.89,	0.85,	0.83,	0.81,	0.92,	0.86,	0.83,	0.80,	0.78,	0.95,	0.91,	0.89,	0.87,	0.85,	0.93,	0.88,	0.85,	0.82,	0.80,	521.00,	1131.00,	1567.00,	2030.00,	2434.00,	287.00,	624.00,	1187.00,	2524.00,	4086.00,	-237.00,	-462.00,	-681.00,	-907.00,	-1346.00,	-766.00,	-1791.00,	-3024.00,	-4185.00,	-5429.00,	32589.00,	59212.25,	76751.36,	88273.11,	96707.28,	32589.00,	59212.25,	76751.36,	88273.11,	96707.28,	32589.00,	59212.25,	76751.36,	88273.11,	96707.28,	32589.00,	59212.25,	76751.36,	88273.11,	96707.28,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.11,	0.15,	0.19,	0.23,	0.08,	0.15,	0.21,	0.27,	0.33,	0.06,	0.11,	0.16,	0.20,	0.24,	0.08,	0.15,	0.20,	0.24,	0.29,	0.64,	0.75,	0.82,	0.83,	0.85,	0.69,	0.80,	0.83,	0.85,	0.86,	0.64,	0.71,	0.80,	0.84,	0.86,	0.68,	0.79,	0.85,	0.86,	0.87,	0.10,	0.09,	0.08,	0.08,	0.07,	0.09,	0.08,	0.08,	0.07,	0.07,	0.10,	0.09,	0.08,	0.08,	0.07,	0.09,	0.08,	0.08,	0.07,	0.07,	0.97,	0.94,	0.92,	0.91,	0.89,	0.96,	0.93,	0.90,	0.88,	0.86,	0.97,	0.94,	0.92,	0.90,	0.89,	0.96,	0.93,	0.90,	0.89,	0.87,	-469.00,	-890.00,	-1054.00,	-940.00,	-528.00,	-3296.00,	-7191.00,	-12576.00,	-20000.00,	-29836.00,	-2814.00,	-5799.00,	-9407.00,	-14046.00,	-19431.00,	-2377.00,	-5268.00,	-9147.00,	-13909.00,	-19747.00,	15299.50,	28791.72,	39041.31,	47187.39,	54011.75,	15299.50,	28791.72,	39041.31,	47187.39,	54011.75,	15299.50,	28791.72,	39041.31,	47187.39,	54011.75,	15299.50,	28791.72,	39041.31,	47187.39,	54011.75,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.09,	0.16,	0.22,	0.26,	0.30,	0.10,	0.17,	0.22,	0.26,	0.29,	0.07,	0.13,	0.18,	0.22,	0.25,	0.12,	0.21,	0.28,	0.33,	0.38,	0.54,	0.64,	0.71,	0.75,	0.76,	0.63,	0.70,	0.72,	0.74,	0.75,	0.57,	0.66,	0.70,	0.75,	0.76,	0.62,	0.72,	0.76,	0.79,	0.78,	0.16,	0.14,	0.13,	0.12,	0.11,	0.16,	0.14,	0.13,	0.12,	0.11,	0.17,	0.15,	0.14,	0.13,	0.12,	0.15,	0.13,	0.11,	0.11,	0.10,	0.96,	0.92,	0.89,	0.87,	0.85,	0.95,	0.92,	0.89,	0.88,	0.86,	0.96,	0.93,	0.91,	0.89,	0.88,	0.94,	0.90,	0.87,	0.84,	0.82,	-611.00,	-1225.00,	-1945.00,	-3035.00,	-4363.00,	492.00,	1024.00,	1697.00,	2394.00,	2958.00,	1134.00,	2181.00,	3164.00,	4101.00,	5257.00,	1760.00,	3460.00,	5346.00,	7600.00,	10027.00,	22309.25,	41490.25,	55639.92,	66450.56,	75186.22,	22309.25,	41490.25,	55639.92,	66450.56,	75186.22,	22309.25,	41490.25,	55639.92,	66450.56,	75186.22,	22309.25,	41490.25,	55639.92,	66450.56,	75186.22,	3
